"נעים להכיר, מוֹרָן תְּסַדֵּר 
פתחתי גוגל שיטס מתעדכן לתועלת הציבור עם הטבות מתעדכנות. מאגר ההטבות נבנה לטובת הקהילה. הכי נח לפתוח מהדסקטופ (הוספנו גם רוסית!)
---> איך עובדים עם הקובץ כך שזה יהיה הכי יעיל עבורך?                                                                                                                                                                                                                                                                                                                      
35,"תקועים בחו""ל, אנשים פרטיים",כניסה/יציאה מישראל,,משרד התחבורה ,https://www.gov.il/he/service/safe-return,19/06/2025,"הגשת בקשה חריגה ל""חזרה בטוחה"" לארץ, במלחמת ""עם כלביא""
שירות זה מאפשר לישראלים העומדים בתנאים של מקרים חריגים, להגיש בקשה ל""חזרה בטוחה"".אם הינך משתייך לאוכלוסיות הבאות אינך נדרש להגיש בקשה פרטנית במסגרת טופס זה: מערכת הביטחון, עובדים חיוניים, עובד ציבור, משפחות החטופים או נכי צה""ל, הועדה תקבל במרוכז נתונים עבור אוכלוסיות אלו מהגורמים הרלוונטים. ישראלים שיצאו מהארץ בטיסות או בהפלגות של חברות ישראליות יפנו לחברה עמה יצאו כדי להיכנס לרשימת ההמתנה. 
ישראלים שיצאו מהארץ בטיסות או בהפלגות זרות ואין להם מענה, יפנו גם לחברות הישראליות כדי להיכנס לרשימת ההמתנה, תוך הבנה שישובצו בתעדוף שני.  מוקד מפקדת אלון
077-7703003
מוקד משרד התחבורה (שלוחה 6) *4515
שעות מענה טלפוני:
יום א' החל משעה 08:00
ימים ב'-ה' 24 שעות
יום ו' עד שעה 13:00 ",,,,,,,,,,,,,,,,,,
36,"תקועים בחו""ל, אנשים פרטיים",כניסה/יציאה מישראל,טיסות חילוץ,משרד התחבורה ,https://www.gov.il/he/service/safe-return,19/06/2025,"יש להתעדכן במתווה טיסות החילוץ באתרי חברות התעופה והספנות: אל על, ארקיע, ישראייר,  אייר חיפה, מנו ספנות. כל הלינקים בלינק בטור D. מוקד מפקדת אלון
077-7703003
מוקד משרד התחבורה (שלוחה 6) *4515
שעות מענה טלפוני:
יום א' החל משעה 08:00
ימים ב'-ה' 24 שעות
יום ו' עד שעה 13:00 ",,,,,,,,,,,,,,,,,,
37,"אנשים פרטיים, עובדים, מעסיקים",זכויות,תחבורה,משרד התחבורה ,https://www.facebook.com/share/p/16gP3kikjd/,18/06/2025,"תגבור תחבורה ציבורית:                                                                                                                                                                                      בהמשך להקלות בפיקוד העורף שירות התחבורה הציבורית יתוגבר בהדרגה  מ-35% ל-60% לטובת ציבור הנוסעים. 
🚌 קווי השירות באוטובוסים יפעלו במתכונת חירום מורחבת -ויתוגברו בהתאם לצורך בשטח.
🚝 רכבת ישראל פועלת במתכונת חירום  - רוב הקווים פעילים אחת לשעה, הקו להרצליה-נתב”ג - ירושלים פעיל 24/7.
🚃 הרכבת הקלה בירושלים תפעל בין השעות 05:15-19:30, ב- שני מקטעים. שירות השאטלים החליפי ממשיך לפעול ללא תשלום.
📞 כל המידע המעודכן - באתר התחבורה הציבורית bus.gov.il, באפליקציות, ובמוקד 4515*.",,,,,,,,,,,,,,,,,,
38,אנשים פרטיים,זכויות,רישיון רכב,משרד התחבורה ,https://www.gov.il/he/pages/licenses_extension_130625,,הארכת רישיונות רכב: מי שפג רישיון הרכב שלו בתקופה שמיום 13.06.2025 ועד 13.07.2025 הוארך רישיון רכבו ב-60 ימים ממועד פקיעתו.,,,,,,,,,,,,,,,,,,
39,אנשים פרטיים,זכויות,רישיון נהיגה,משרד התחבורה ,https://www.gov.il/he/pages/driving_licenses_extension_130625,,הארכת רישיונות נהיגה: מי שפג רישיון הנהיגה שלו בתקופה שמיום 13.06.2025 ועד 13.07.2025 הוארך רישיון רכבו ב-90 ימים ממועד פקיעתו.,,,,,,,,,,,,,,,,,,
40,"""תקועים בחו""""ל"", ימאים",כניסה/יציאה מישראל,כלי שיט,משרד התחבורה ,https://www.gov.il/he/pages/067_2025,19/06/2025,"משרד התחבורה מאפשר לימים פרטיים להסב את כלי השיט ברשותם לפעילות מסחרית לטובת החזרת ישראלים, לשון ההודעה: הודעה לימאים / (משיטים) מס' 067/2025
בהתאם לסמכותי על פי תקנות הנמלים (בטיחות השיט) התשמ""ג-1982 הפרק ה-8

הנדון : אפשרות חריגה להסבת כלי שיט פרטיים להפעלה מסחרית זמנית לצורך סיוע בהשבת אזרחים ישראלים מחו""ל

בהתאם להיערכות רשות הספנות והנמלים בשיתוף משרדי הממשלה הרלוונטיים, ובמענה לצורך החירום להשבת אזרחי ואזרחיות ישראל השוהים/ות בחו""ל – הוקמה ועדה בין-אגפית לבחינת הפעלה חריגה וזמנית של כלי שיט פרטיים (יאכטות) כמסחריים, לצורך הובלת נוסעים בשכר.

לאור האמור, רשות הספנות והנמלים מזמינה את ציבור בעלי/ות כלי השיט לעמוד בתנאים הנדרשים ולקבל רישיון הפעלה זמני וחריג, ככל שיתאימו לכך. להלן עיקרי ההנחיות:

1.תנאים הנדרשים מבעל/ת כלי השיט:

לספינה ניתן היתר להפלגה בינלאומית לפי תקנה 13(א) לתקנות בטיחות השיט, התשמ""ג–1982.
לספינה רישיון שיט בתוקף, אשר נבדקה בבדיקה כללית במהלך השנתיים האחרונות.
""גיל"" כלי השיט אינו עולה על 12 שנים.
הצטיידות מלאה בציוד בטיחות בהתאם לדרישות לספינות נוסעים בשכר.
צוות בטיחות מנמלי של  3 אנשים .
קיום ביטוח צד ג' (מסחרי) תקף.
 

2. אופן ההליך:

בקשות ייבחנו על ידי חמ""ל ייעודי שיוקם ברשות, בשיתוף אגף כש""ק ואגף ההנדסה.
הבדיקה תהיה דיגיטלית – עיון במסמכים, שרטוטים ותמונות, ללא בדיקה פיזית בשלב זה.
אישור הפעולה יתבצע כ""שינוי ייעוד"" לפי תקנות הבנייה, ויינתן רישיון שיט זמני לתקופה של 14 יום באופן חריג, עם אפשרות להארכה.
הרישיון יוגבל להסעת עד 12 נוסעים בשכר .
3. תנאים לגבי המשיט/ה:

הפעלת כלי השיט תתבצע אך ורק על ידי משיט/ת בעל/ת רישיון משיט 40 ו-60 (ספינת נוסעים והפלגה בינ""ל).
 

4. הצהרת אחריות:

בעל/ת כלי השיט יידרשו לחתום על הצהרת אחריות (נספח א'), בה יובהר כי:
הרישיון הינו זמני  וחריג הניתן לצורך מענה חירום בלבד.
מסירת פרטים כוזבים או הצהרה ללא יסוד סביר מהווים עבירה פלילית.
קיימת אחריות מלאה כלפי הנוסעים בהתאם לדין, לרבות חובת השטת הכלי על ידי משיט מוסמך וביטוח בתוקף.",,,,,,,,,,,,,,,,,,
41,אנשים פרטיים,זכויות,שירותי דת,המשרד לשירותי דת,https://www.gov.il/he/pages/compassionate,13/06/2025,"המשרד לשירותי דת פתח חמ""ל לשירותי דת במצב חירום במספר 02-5311320, החמ""ל פועל במתכונת מורחבת וזמין עבורכם 24/7. ",,,,,,,,,,,,,,,,,,
42,"נפגעי גוף / נפש, נפגע רכב 🚗, נפגע בית 🏠, נפגע עסק 💼",זכויות,אתר מרכז זכויות,כיוונים,https://www.kivunimrights.com/,19/06/2025,"אתר מעולה שנותן מידע על כל  הזכאויות וצ'קליסט מעודכן איך להתקדם: ריכזנו את המידע הרלוונטי ועשינו בו סדר: 
מיינו את הזכויות לפי סוג המקרה 
פירטנו את הפעולות שצריך לבצע כדי לממש את הזכויותסידרנו את הפעולות לפי סדר הדחיפות
הוספנו הנחיות מדויקות לביצוע
השימוש במערכת לא דורש הזדהות, אלא רק תשובות לכמה שאלות על מצבך, כך שהפרטיות שלך נשמרת",,,,,,,,,,,,,,,,,,
43,"נפגעי פעולות איבה, אנשים פרטיים",זכויות,,ביטוח לאומי ,https://www.btl.gov.il/benefits/Victims_of_Hostilities/Tmichot/Pages/default.aspx,18/06/2025,"בעקבות המצב הביטחוני, הוארך המועד האחרון להגשת בקשות לקול קורא להנצחה קבוצתית של חללי איבה 

ליום ראשון, 10.8.2025, ט""ז באב תשפ""ה בשעה 12.00.   לשאלות ותשובות בנוגע לקול הקורא לחצו כאן https://www.btl.gov.il/benefits/Victims_of_Hostilities/Tmichot/Documents/SeloTsovot.pdf                                                                                               למידע על הקול הקורא לחצו כאן https://www.btl.gov.il/benefits/Victims_of_Hostilities/Tmichot/Pages/default.aspx",,,,,,,,,,,,,,,,,,
44,אנשים פרטיים,זכויות,,ביטוח לאומי ,https://www.btl.gov.il/About/news/Pages/HkdmatKizbeotJUNE.aspx,18/06/2025,"הקדמת קצבאות: בשל המצב הביטחוני, נקדים את תשלום הקצבאות האלה:

אזרח ותיק, שאירים, נפגעי עבודה, מזונות, נכות כללית, שירותים מיוחדים לנכים קשים, ניידות, סיעוד ואסירי ציון ישולמו ב- 25.6.25 במקום ב- 29.6.25.",,,,,,,,,,,,,,,,,,
45,"נפגעי גוף / נפש, מי שנפגע לו הבית/הרכב/ העסק מהטילים, אנשים פרטיים, עצמאים/ות, עובדים, נפגעי פעולות איבה, נפגע בית 🏠, נפגע רכב 🚗, נפגע עסק 💼",זכויות,תלונות,משרד מבקר המדינה ונציג תלונות הציבור,https://www.mevaker.gov.il/contact-us,20/06/2025,"מבצע ""עם כלביא"": הקו החם של נציבות תלונות הציבור במשרד מבקר המדינה לרשותכם
בהנחיית מבקר המדינה מתניהו אנגלמן, נציבות תלונות הציבור מפעילה מוקד טלפוני המיועד למי שנפגעו ולא קיבלו מענה כנדרש מגופים ציבוריים בעקבות מצב החירום. המוקד פעיל בימים א'-ה', בין 08:00 ל-17:00, בטלפון 02-6665199 ובווטסאפ 050-3995422
על רקע המערכה מול איראן, בימים אלו לא מתקיימת קבלת קהל בלשכות נציבות תלונות הציבור.",,,,,,,,,,,,,,,,,,
46,"אנשים פרטיים, ילדים/ ות",רפואי,מוקד חירום ,כללית,https://www.clalit.co.il/he/info/services/Pages/emergency.aspx,20/06/2025,​​רופאי ילדים אונליין https://www.clalit.co.il/he/myrights/online-doctors/Pages/kids-online.aspx                                                                                                                                                                                                                                                                                           רופא משפחה און ליין - 24/7 https://www.clalit.co.il/he/myrights/online-doctors/Pages/online-o18.aspx,,,,,,,,,,,,,,,,,,
47,"אנשים פרטיים, נפגע בית 🏠",זכויות,מוקד חירום ,כללית,https://www.clalit.co.il/he/info/services/Pages/emergency.aspx,20/06/2025,מוקד ואטסאפ ייעודי למפונים https://api.whatsapp.com/send/?phone=972508862700&text&type=phone_number&app_absent=0,,,,,,,,,,,,,,,,,,
48,"אנשים פרטיים, ילדים/ ות",טיפול נפשי,מוקד חירום ,כללית,https://www.clalit.co.il/he/info/services/Pages/emergency.aspx,20/06/2025,"סדרת טיפולים נפשיים https://www.clalit.co.il/he/myrights/mental-health/Pages/phone-therapy.aspx , בוט בריאות הנפש   https://api.whatsapp.com/send/?phone=972508782700&text&type=phone_number&app_absent=0",,,,,,,,,,,,,,,,,,
49,אנשים פרטיים,רפואי,מוקד חירום ,כללית,https://www.clalit.co.il/he/info/services/Pages/emergency.aspx,20/06/2025,"מידע מתעדכן: שימו לב ראש העמוד של כל מרפאה מופיעה אם היא פעילה או סגורה זמנית, אם נדחה לכם תור למרות שהמרפאה פתוחה- אתם אמורים לקבל סמס, כנ""ל לגבי בית מרקחת - גם של שכלללית וגם בתימרחקת בהסדר. בתי החולים של כללית
בתי החולים של כללית פועלים במתכונת חירום:

• חדרי הלידה וחדרי המיון פועלים כרגיל.​
• ניתנים טיפולים דחופים כמו אונקולוגיה, דיאליזה ו-IVF. 
• ניתוחים דחופים מבוצעים בחדרי ניתוח ממוגנים.
• מטופלים שנדחה להם תור שנקבע מראש - מעודכנים במסרון.",,,,,,,,,,,,,,,,,,
50,אנשים פרטיים,רפואי,מוקד חירום,כללית,https://www.clalit.co.il/he/info/services/Pages/soroka.aspx,20/06/2025,"מידע לתושבי הדרום בעקבות הפגיעה בבית החולים סורוקה: מטופלי כללית בדרום יכולים לפנות, ללא עלות, למוקדי רפואה דחופה (מר״מ) באזור:
 באר שבע - מוקד בריאותא (החל מ-09:00)​
 רהט - מיון קדמי (החל מ-09:00)
 אשקלון - מרפאה יועצת (החל מ-10:00)
ערד - מוקד שאלר (החל מ-10:00)
קרית גת - מוקד טרם (החל מ-13:00)
שדרות - מוקד טרם​ (החל מ-16:00)
דימונה - מוקד רפואה דחופה מיראז׳
נתיבות - ​מוקד אסיא (החל מ-16:00)
אופקים - מוקד אסיא​  (החל מ-14:00)
מוקדי מידע ייעודיים לתושבי הדרום
- מוקד מידע סורוקה - 125517​
 - מוקד מידע לתושבי הדרום בטלפון (08-6299699) ובווטסאפ (050-6191045​​).
 המידע המופיע במדריך הוא לידיעה כללית בלבד. יש לעיין בתנאי השימוש ומדיניות הפרטיות",,,,,,,,,,,,,,,,,,
51,"""תקועים בחו""""ל"", אנשים פרטיים, ילדים/ ות",רפואי,מוקד חירום ,כללית,https://ironswords.health.gov.il/mental-coping/,20/06/2025,"שימו לב- •​ למבוטחים בביטוח כללית חו""ל של כלל - הביטוח הוארך אוטומטית עד ל-22 ביוני.
שירות רפואי אונליין גם מחו""ל - ניתן להתייעץ באופן מקוון עם רופאי משפחה ורופאי ילדים באמצעות סמארטפון עם מספר ישראלי:
מוקד רופא משפחה: 972-3-627-9711+
מוקד רופא ילדים: 972-3-940-5350+",,,,,,,,,,,,,,,,,,
